"5/22/2019","64.5372"
"5/21/2019","64.4888"
"5/18/2019","64.6327"
"5/17/2019","64.5598"
"5/16/2019","64.8489"
"5/15/2019","65.3001"
"5/14/2019","65.4703"
"5/9/2019","65.2287"
"5/8/2019","65.2166"
"5/7/2019","65.3350"
"5/1/2019","64.6314"
"4/30/2019","64.6917"
"4/27/2019","64.7053"
"4/26/2019","64.6794"
"4/25/2019","63.9798"
"4/24/2019","63.7906"
"4/23/2019","63.7860"
"4/20/2019","63.9602"
"4/19/2019","64.0688"
"4/18/2019","63.9450"
"4/17/2019","64.2422"
"4/16/2019","64.2469"
"4/13/2019","64.5171"
"4/12/2019","64.3991"
"4/11/2019","64.7373"
"4/10/2019","64.7766"
"4/9/2019","65.3498"
"4/6/2019","65.4072"
"4/5/2019","65.3281"
"4/4/2019","65.1639"
"4/3/2019","65.4726"
"4/2/2019","65.4176"
"3/30/2019","64.7347"
"3/29/2019","64.8012"
"3/28/2019","64.5925"
"3/27/2019","64.1683"
"3/26/2019","64.4993"
"3/23/2019","63.7705"
"3/22/2019","63.7420"
"3/21/2019","64.2803"
"3/20/2019","64.3167"
"3/19/2019","64.6694"
"3/16/2019","65.4201"
"3/15/2019","65.4021"
"3/14/2019","65.5890"
"3/13/2019","65.7674"
"3/12/2019","66.0763"
"3/8/2019","65.9646"
"3/7/2019","65.8430"
"3/6/2019","65.8004"
"3/5/2019","65.7956"
"3/2/2019","65.8145"
"3/1/2019","65.8895"
"2/28/2019","65.7570"
"2/27/2019","65.6182"
"2/26/2019","65.2582"
"2/23/2019","65.5149"
"2/22/2019","65.5401"
"2/21/2019","65.8568"
"2/20/2019","66.2022"
"2/19/2019","66.2470"
"2/16/2019","66.7044"
"2/15/2019","66.5429"
"2/14/2019","65.6783"
"2/13/2019","65.7147"
"2/12/2019","65.6517"
"2/9/2019","66.0628"
"2/8/2019","66.0199"
"2/7/2019","65.6686"
"2/6/2019","65.5691"
"2/5/2019","65.5859"
"2/2/2019","65.6601"
"2/1/2019","65.3577"
"1/31/2019","66.0987"
"1/30/2019","66.3412"
"1/29/2019","65.9300"
"1/26/2019","65.9170"
"1/25/2019","66.0016"
"1/24/2019","66.3318"
"1/23/2019","66.5499"
"1/22/2019","66.3634"
"1/19/2019","66.3309"
"1/18/2019","66.4438"
"1/17/2019","66.7617"
"1/16/2019","67.0820"
"1/15/2019","67.1920"
"1/12/2019","66.9167"
"1/11/2019","66.8605"
"1/10/2019","67.0795"
"12/30/2018","69.4706"
"12/29/2018","69.5218"
"12/28/2018","68.8762"
"12/27/2018","68.8865"
"12/26/2018","68.7448"
"12/25/2018","68.4073"
"12/22/2018","68.0085"
"12/21/2018","67.3710"
"12/20/2018","67.1121"
"12/19/2018","66.7454"
"12/18/2018","66.6208"
"12/15/2018","66.4337"
"12/14/2018","66.2550"
"12/13/2018","66.4225"
"12/12/2018","66.5022"
"12/11/2018","66.2416"
"12/8/2018","66.9227"
"12/7/2018","66.7377"
"12/6/2018","66.8242"
"12/5/2018","66.4467"
"12/4/2018","66.2921"
"12/1/2018","66.5335"
"11/30/2018","66.6342"
"11/29/2018","66.9436"
"11/28/2018","66.7800"
"11/27/2018","66.5072"
"11/24/2018","65.6664"
"11/23/2018","65.6067"
"11/22/2018","65.9485"
"11/21/2018","65.5871"
"11/20/2018","66.0081"
"11/17/2018","65.9931"
"11/16/2018","66.6159"
"11/15/2018","67.9975"
"11/14/2018","67.6812"
"11/13/2018","67.5238"
"11/10/2018","66.8497"
"11/9/2018","66.2155"
"11/8/2018","66.0918"
"11/7/2018","65.9912"
"11/3/2018","65.5799"
"11/2/2018","65.6517"
"11/1/2018","65.5962"
"10/31/2018","65.7742"
"10/30/2018","65.8129"
"10/27/2018","65.6345"
"10/26/2018","65.7476"
"10/25/2018","65.6299"
"10/24/2018","65.3101"
"10/23/2018","65.3065"
"10/20/2018","65.8140"
"10/19/2018","65.7238"
"10/18/2018","65.4026"
"10/17/2018","65.5305"
"10/16/2018","65.7508"
"10/13/2018","65.9751"
"10/12/2018","66.7727"
"10/11/2018","66.1832"
"10/10/2018","66.4032"
"10/9/2018","66.9685"
"10/6/2018","66.6270"
"10/5/2018","66.2115"
"10/4/2018","65.4244"
"10/3/2018","65.2221"
"10/2/2018","65.5745"
"9/29/2018","65.5906"
"9/28/2018","65.8355"
"9/27/2018","65.7585"
"9/26/2018","65.8244"
"9/25/2018","66.1594"
"9/22/2018","66.2497"
"9/21/2018","66.4725"
"9/20/2018","67.0098"
"9/19/2018","67.7519"
"9/18/2018","68.1958"
"9/15/2018","68.2826"
"9/14/2018","68.6370"
"9/13/2018","69.5728"
"9/12/2018","69.9744"
"9/11/2018","69.8685"
"9/8/2018","69.0286"
"9/7/2018","68.2505"
"9/6/2018","68.4628"
"9/5/2018","68.2737"
"9/4/2018","67.7443"
"9/1/2018","68.0447"
"8/31/2018","68.0821"
"8/30/2018","68.1451"
"8/29/2018","67.3911"
"8/28/2018","67.3963"
"8/25/2018","67.7911"
"8/24/2018","68.5259"
"8/23/2018","67.6163"
"8/22/2018","67.1783"
"8/21/2018","67.1807"
"8/18/2018","66.8757"
"8/17/2018","66.8932"
"8/16/2018","66.3772"
"8/15/2018","66.7535"
"8/14/2018","68.2234"
"8/11/2018","66.9075"
"8/10/2018","66.2856"
"8/9/2018","63.5950"
"8/8/2018","63.5425"
"8/7/2018","63.4975"
"8/4/2018","63.4549"
"8/3/2018","63.1358"
"8/2/2018","62.5590"
"8/1/2018","62.3497"
"7/31/2018","62.7805"
"7/28/2018","62.9726"
"7/27/2018","62.9471"
"7/26/2018","63.0836"
"7/25/2018","62.9235"
"7/24/2018","63.1957"
"7/21/2018","63.4888"
"7/20/2018","63.2746"
"7/19/2018","62.9006"
"7/18/2018","62.4352"
"7/17/2018","62.2556"
"7/14/2018","62.2934"
"7/13/2018","62.2062"
"7/12/2018","62.0980"
"7/11/2018","62.4442"
"7/10/2018","62.8338"
"7/7/2018","63.1216"
"7/6/2018","63.2604"
"7/5/2018","63.2267"
"7/4/2018","63.2194"
"7/3/2018","63.1394"
"6/30/2018","62.7565"
"6/29/2018","63.2910"
"6/28/2018","63.1359"
"6/27/2018","62.7908"
"6/26/2018","62.9497"
"6/23/2018","63.2396"
"6/22/2018","63.7873"
"6/21/2018","63.6175"
"6/20/2018","64.0683"
"6/19/2018","63.4838"
"6/16/2018","62.6851"
"6/15/2018","62.2511"
"6/14/2018","63.1164"
"6/10/2018","62.3431"
"6/9/2018","62.6680"
"6/8/2018","61.8125"
"6/7/2018","62.0064"
"6/6/2018","61.9822"
"6/5/2018","61.9290"
"6/2/2018","62.2056"
"6/1/2018","62.0188"
"5/31/2018","62.5937"
"5/30/2018","62.6420"
"5/29/2018","62.2710"
"5/26/2018","61.6659"
"5/25/2018","61.4090"
"5/24/2018","61.5945"
"5/23/2018","61.2610"
"5/22/2018","62.5327"
"5/19/2018","61.9408"
"5/18/2018","61.8215"
"5/17/2018","62.3033"
"5/16/2018","61.9164"
"5/15/2018","61.7684"
"5/12/2018","61.7354"
"5/11/2018","62.5229"
"5/9/2018","63.0066"
"5/8/2018","62.7148"
"5/5/2018","63.2012"
"5/4/2018","63.4860"
"4/29/2018","61.9997"
"4/28/2018","62.7260"
"4/27/2018","62.6027"
"4/26/2018","61.7494"
"4/25/2018","61.6644"
"4/24/2018","61.7655"
"4/21/2018","61.3222"
"4/20/2018","60.8583"
"4/19/2018","61.5539"
"4/18/2018","61.1454"
"4/17/2018","62.2794"
"4/14/2018","61.4311"
"4/13/2018","62.0659"
"4/12/2018","64.0626"
"4/11/2018","62.3699"
"4/10/2018","58.5714"
"4/7/2018","57.8332"
"4/6/2018","57.5796"
"4/5/2018","57.7646"
"4/4/2018","57.5375"
"4/3/2018","57.2850"
"3/31/2018","57.2649"
"3/30/2018","57.7626"
"3/29/2018","57.5598"
"3/28/2018","57.1747"
"3/27/2018","57.0039"
"3/24/2018","57.1072"
"3/23/2018","56.8391"
"3/22/2018","57.4954"
"3/21/2018","57.7033"
"3/20/2018","57.5521"
"3/17/2018","57.4942"
"3/16/2018","57.0188"
"3/15/2018","56.9372"
"3/14/2018","56.9359"
"3/13/2018","56.6122"
"3/8/2018","56.8011"
"3/7/2018","56.5041"
"3/6/2018","57.1000"
"3/3/2018","56.6616"
"3/2/2018","56.4334"
"3/1/2018","56.3742"
"2/28/2018","55.6717"
"2/27/2018","55.9208"
"2/23/2018","56.7608"
"2/22/2018","56.6537"
"2/21/2018","56.5201"
"2/20/2018","56.3438"
"2/17/2018","56.3554"
"2/16/2018","56.5918"
"2/15/2018","57.5899"
"2/14/2018","57.7701"
"2/13/2018","58.0171"
"2/10/2018","58.1718"
"2/9/2018","57.6736"
"2/8/2018","56.9533"
"2/7/2018","57.2196"
"2/6/2018","56.6278"
"2/3/2018","56.0408"
"2/2/2018","56.2613"
"2/1/2018","56.1840"
"1/31/2018","56.2914"
"1/30/2018","56.2908"
"1/27/2018","55.8288"
"1/26/2018","55.9288"
"1/25/2018","56.3888"
"1/24/2018","56.4115"
"1/23/2018","56.6261"
"1/20/2018","56.5892"
"1/19/2018","56.7597"
"1/18/2018","56.5925"
"1/17/2018","56.3878"
"1/16/2018","56.3569"
"1/13/2018","56.6019"
"1/12/2018","56.9957"
"1/11/2018","56.8734"
"1/10/2018","57.0463"
